	DNA_1	DNA_10	DNA_11	DNA_12	DNA_13	DNA_14	DNA_15	DNA_16	DNA_17	DNA_2	DNA_3	DNA_4	DNA_5	DNA_6	DNA_7	DNA_8	DNA_9
d69e5a7cff5a0ece5ac941b62831865e	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
420f022d23f9fad5c02890e8a2cadd08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	157.0	0.0	0.0	93.0
7bbc9e064149291299f0d216795863e6	676.0	16.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	131.0	6084.0	0.0	0.0	3206.0
8240db9594a9155d533146d4c8fde64a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fc54e36bd546dac83b4dc08e67e661ff	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	225.0	0.0	0.0	0.0
4421cbbaeb3e6dddf3f461d518b3cf78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	158.0	0.0	0.0	0.0
eeeb97d3760dbbdf85471d113ab20cd8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42550.0	0.0	0.0	0.0
df3c4936d47bfd22b05f68f6382448e7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
c8bceb2655f11961a78fae59f6691b6d	0.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7402cf11168bd6187d6a2d7e3d38b6b0	0.0	0.0	1336.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aeb87615ec71c7ed160f6681ac683dfd	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6dbca69b026b6e84efc4e18857d836ee	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
6d688050301377a0694cf9a150ccd358	0.0	0.0	3.0	53.0	0.0	0.0	0.0	0.0	0.0	196.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0
ea8dbd64acdc0db50d68367c2c931fac	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.0	0.0
de91816f5c8575e20292c29798f37b82	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9672670873d73b296e06fd89cf2ce49d	0.0	0.0	0.0	0.0	0.0	67.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f0b3c87778a79d3c8fc9962a53fc752a	0.0	0.0	15.0	0.0	0.0	95.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	49.0
df788a7103bb9e8aa7e147bc8e7f22d3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
be722afc7df547d77729d56e7875f9ff	0.0	0.0	0.0	8.0	0.0	83.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0
4e97fc8db9bbc56ae93e2ce4fb9bf9ca	0.0	11.0	6.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0
de31ffdf97650bfc337cb58d503939c5	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0
cd11b534eece7142e63f426b00031709	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1ce4e2a5faa0638513b6b8828e14dd2e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0
18dc0d31a945c7450b421f37dac7b569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
309812db500859808117d2765f33adf0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
07448c209c5754ca82e98039b1b9d44a	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.0	0.0
47f6269a656421cf54f49542e7850e18	0.0	87.0	261.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	14.0
5ffb22eff68ded08e41516d3c29574c2	0.0	11.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6fae578b55cc454f56fc388893ffb2b6	62.0	346.0	29.0	20.0	111.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0
42bb69fa429a00eadf3ace6f9fb00d0e	0.0	0.0	0.0	0.0	0.0	0.0	8.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e01c7bea4e8ce06ba9fb4ebd09a1948c	106.0	19.0	51.0	73.0	0.0	201.0	0.0	0.0	0.0	257.0	0.0	32.0	0.0	0.0	0.0	20.0	45.0
769672f542ac60bd78d2b2278d7ea2d6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
51adcbfc39def29a292b41f45e749a69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50629e7495c9f1ced01331ed1a35703f	40.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	149.0	21.0	0.0	0.0	0.0	74.0	32.0
4df1e4669ba25ad5b91b0b2f9bb45a12	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68c603375a08bc081044268653e15ddd	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3d12e27e8b3bb718b08f7e1d82d1db8d	0.0	0.0	108.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	27.0	0.0	57.0	5.0
c076d29709c9b2cfc37f83a9e3696a36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0
703f7c9f06e751f130151730ff90f041	0.0	0.0	0.0	0.0	0.0	0.0	60.0	69.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
582de8c022604f0096ae2a2c05e1a179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0
234d29465e9e201384c6ab2f2d6c395d	83.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3c6f18209711bf4305bdf13cbfaf50d5	0.0	622.0	1174.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	147.0	35.0
2b4f924449074899a7b839d09d418f00	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
969e25bcf589b8a7022b9ae23ef45675	0.0	1201.0	2098.0	361.0	0.0	736.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	905.0	396.0
6309dc58b5b4e4afcc6575cd7a42c3d5	0.0	0.0	83.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2d37976a5d3c91fed8fa0100c5ab1cb3	0.0	0.0	339.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	127.0	0.0
1588148e20af45be2e6d00fbe78f4e8f	27.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c18b251cd8288d0855b7706883b38cfd	0.0	0.0	0.0	0.0	0.0	33.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ca4415f05adfc0da0071e14aa0e638c1	0.0	0.0	19.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a3e9a83de92d0ff2bc85224c3d033572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0
f6daf3561a7f4b2dcd5d00c81a038eff	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4435dea061f147b542bcec01ac04434b	0.0	126.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f3d2216b317bc4e8fe831db17eafe0dd	9.0	413.0	902.0	297.0	75.0	212.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	240.0	71.0	228.0	643.0
6189d10bc66a84395ce6fa0f6b9f863b	0.0	83.0	538.0	44.0	0.0	98.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f26df1632750bdd3fcd91cd646730071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0
db7ce9551a0c63e4793a9be06186c21f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0
7de1d2ff3b569317da775b556a4aa667	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cf6643d54f6cadb9450f97d648026bcc	0.0	116.0	100.0	13.0	4.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	17.0
b253a6804f9f2955fe964179a7e1bb7f	96.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a1643ac2166a946f9de161d0561ba5b6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0
fdd96bf9fcd03d4e5799a4c3ba8f4511	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e76acda7d1d967d2d67e0d0852906a84	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4f8098463c6f8f72eb781a20c8a45b88	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5d53c0d6033c4e7cf136f2a86e61fbaa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
650bac6256b1b878b277888046daa9d2	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4b7d28a98c25e9be3360efebe1c47162	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1699e49f9ee54d0603706eeff6254237	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c6315c73def6feea02329e44487bae27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
04bbdc79388aaf5fae37261987c8df9e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5598985168fd161741d9500e4fb72eec	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
941e07ea382ef97906c50c0346a5e9ec	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
06c230e677fd0f2f744e91e31de688d2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
85b56796fa109446f673fab3b5806db4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.0
47b543bb980eabb9b957f01d91a7e707	0.0	17.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48718df76b639243e7badacc7094b293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
d7061d29dd6925aab1f9120c7549e7bb	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0
07eac2e6ba1611f4e4da709613e67fc9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0
80426c5f61bd6d1f6cdfc90fceaba95a	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	53.0
7d44a25dde1f15bfcdf2372dbdb50acd	26.0	0.0	144.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	20.0
189133e0295a3deee263ac07ef4b03a7	0.0	0.0	147.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.0	80.0
f871596d9b27154a0f04f0cba01be03a	0.0	86.0	249.0	0.0	6.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3d2cb6efe3b8acf9aa8a9a11c845f37c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0
a2e8f7bbd9491ad2bd974a90d6afea9f	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	412.0	0.0	180.0	503.0
8981f1a5a5b66a12be748be7ecb2ad93	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5bf06edf6833a16f3b68bfbcacb8a901	0.0	943.0	3220.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0
3c4091b65ab0816f389fc35750eda5e2	0.0	175.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	55.0
b6842e9716c9d48ac782fd7deaeeda91	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6f1d0469812bc51933495011e91ef45f	0.0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0
da6047a93d86d9de4dc66f97f2e67f90	412.0	0.0	0.0	0.0	0.0	0.0	236.0	137.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28976bca341f3272aee123c4976734f1	0.0	62.0	17.0	91.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84.0	4.0	0.0	319.0	69.0
4b22fb02a0a24c752c43e09dcfd771e3	0.0	0.0	23.0	223.0	0.0	0.0	0.0	0.0	0.0	0.0	114.0	0.0	0.0	0.0	0.0	875.0	49.0
7094e2852b1021f61b0f0812b6969551	0.0	53.0	73.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0
5b7246bf6673756285cd9ac2aae94dd7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
85790b6fc7e26f9afc239fba91067075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
04281a1be057f59a3f22cb9fbfb1f81c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58caffbb385f33ba60c17537e8a03653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0
a7a6f0bc532d41d543268da3cf8d2792	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
08ac7e8c7c0f7d1d0b8f10de6d65ea4a	41.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aacd16926223a65deaa70c20999e65d5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	18.0	0.0	0.0
771162d188b0ef1b6b7fadb1745ac9eb	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	235.0	0.0	0.0	0.0	0.0
9beb8f810d6c8e2a4e64b208cd961124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0
1887656da99a50afd09bd96c68b4ce68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fa43893d9a69c20d285f4a40820b2842	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0
80f36285889ed86b69d9fda2a24072c8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0
d5144f44b9231899f86cbe47fb75fb46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0
bcff740f8321f117462c6e68424e8a39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3113572befd544aef33817451fc845d0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	203.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6d9c529ea1518b2783d6684880eea336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0
0c751bf11ba2016a7a9f4185f1bbb15e	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2da9a92166e0c8ca61b96bf14e2493a3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0
1d0721d374ed53d8d72a2ea9ea3f0279	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0bbd78731a10704283f8cf91c0460f0d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
db4b7b9ecf292d6c3adb275f63474acc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4099e390df5f2fea7b43049846b43f94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	143.0	0.0	0.0	0.0	0.0	0.0	0.0
a024a5f2dbbb988d2bdd2d7dacc9a4fe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
15cc576688bd5713940f454868e7ae9b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0
1c9c1797dfe70fac59d9439487db802c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
96e913e99d381db8b60049ac857753e4	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d85931b0a1066a69d8b48449085e8f7b	0.0	0.0	0.0	0.0	0.0	95.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7d5d39ee3e52b612c632ea14a8ab3848	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
efab6a1bbc6f2be598f0e86ac2e8339e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0
dc70066f6cf724990ca6b15743fd44f1	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c67ba7627acca767109219093ea84295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
31c3407cc162da4fefc225411b869dd8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0
3857d0600456aab45ffd58848308a86e	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
243f99b1da19a29c20d70115ad8ef25c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0
c055f2bf62fc5e10af87e8d5750e6c60	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	113.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b89ca331622b66a99ca68e0d34e5cdd2	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f31532774f8bd7e5c9aa11223578b7a4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0debe535b30b05ca1022ca659f1e5406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0
9588600f8490545ddbc5988345e29534	67.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4e0f15ef914f776caab8b76712ffc8b0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8daff8ef59b3574c9d38d233849a7c89	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c3f7d58d21c6a5e08c8195a49b4e9409	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6de88c933de2da4b35e675ec0f905bc8	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0eaad8eb76a81f597d444de7a5bea9d8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f497f674c354d6e1a7acd17477490499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
033f58e90e1871033b2dc0b119ab2ed5	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c8bb47b8c075f5d2085b0a2f5fbc5b76	0.0	6.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	64.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
d9e544f7156200de8792431afd7d44b8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
49351bfeb6f51fb3694f6b2bb3faa102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
595aeea57320eb196b82a28631c0fec3	44.0	1524.0	10.0	4957.0	22.0	4218.0	0.0	0.0	9.0	546.0	0.0	127.0	684.0	158.0	375.0	75.0	34.0
0ed6a9f0c32e32afa7f2b7137d518005	0.0	0.0	0.0	5.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9aa34f780e006a15b4ae0682ec107a0f	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cee5b3be40e93acf45f12fd4d6561542	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8c9717777dc4421394fd9e23f2c3cd53	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35b885dd7ff5ef5fa023c49c8e29a4a5	0.0	0.0	101.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0a6bc18b5f32d679ef7292e9361ea235	24.0	21.0	0.0	0.0	0.0	11.0	41.0	0.0	0.0	0.0	107.0	0.0	0.0	0.0	0.0	0.0	0.0
822dca9c823be6a089e1f2e831fc374e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	143.0
579fe1bdea9bab5b5a7846fc7f024943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	118.0
7f9841afc14af9b865bc859b643d2e4e	2532.0	6899.0	4546.0	2886.0	628.0	9401.0	700.0	0.0	0.0	485.0	4954.0	2074.0	53.0	449.0	325.0	4352.0	30393.0
f46c101395ab5e432481219898489018	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
070ac2c33d217a5f605822ac8e76f6e5	9799.0	2702.0	0.0	3111.0	297.0	1142.0	175.0	68.0	0.0	432.0	1035.0	133.0	209.0	1945.0	899.0	265.0	9929.0
